ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:33.803306', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.082156', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57760', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.086157', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57760', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1366', 'protocol_type': np.int64(1), 'src_bytes': 1366, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.094789', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57760', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.100323', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57760', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '306', 'protocol_type': np.int64(1), 'src_bytes': 306, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.109994', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57758', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.115851', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57756', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.122404', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57756', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1366', 'protocol_type': np.int64(1), 'src_bytes': 1366, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.129465', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57756', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.134466', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57756', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.145746', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57756', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '671', 'protocol_type': np.int64(1), 'src_bytes': 671, 'dst_bytes': 0} | Predicted label: 2
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.149281', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57757', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.158576', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57758', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.162590', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57757', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.167112', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57759', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.174149', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57759', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1365', 'protocol_type': np.int64(1), 'src_bytes': 1365, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.180207', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57759', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1038', 'protocol_type': np.int64(1), 'src_bytes': 1038, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.185205', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57760', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.194762', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57760', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.201855', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57756', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.207392', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57756', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.212414', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57756', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.218951', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57756', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.225307', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57756', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.233867', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57759', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.242426', 'src_ip': '192.168.43.11', 'dst_ip': '35.186.224.35', 'src_port': '53806', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '97', 'protocol_type': np.int64(1), 'src_bytes': 97, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.247965', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '1404', 'protocol_type': np.int64(1), 'src_bytes': 1404, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.253709', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '1514', 'protocol_type': np.int64(1), 'src_bytes': 1514, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.261342', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '125', 'protocol_type': np.int64(1), 'src_bytes': 125, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.266876', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57755', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.274508', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57755', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.280241', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57755', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1366', 'protocol_type': np.int64(1), 'src_bytes': 1366, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.286662', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57755', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.295302', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57755', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '244', 'protocol_type': np.int64(1), 'src_bytes': 244, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.300988', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57758', 'protocol': 'TCP', 'packet_length': '1404', 'protocol_type': np.int64(1), 'src_bytes': 1404, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.308642', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57758', 'protocol': 'TCP', 'packet_length': '1514', 'protocol_type': np.int64(1), 'src_bytes': 1514, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.313663', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57758', 'protocol': 'TCP', 'packet_length': '129', 'protocol_type': np.int64(1), 'src_bytes': 129, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.318136', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57758', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.325610', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.330170', 'src_ip': '35.186.224.35', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '53806', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.336978', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.343310', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.349970', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57758', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.361072', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57758', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1366', 'protocol_type': np.int64(1), 'src_bytes': 1366, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.366063', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57758', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.371096', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57758', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '92', 'protocol_type': np.int64(1), 'src_bytes': 92, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.378638', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57757', 'protocol': 'TCP', 'packet_length': '1404', 'protocol_type': np.int64(1), 'src_bytes': 1404, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.383648', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57757', 'protocol': 'TCP', 'packet_length': '1514', 'protocol_type': np.int64(1), 'src_bytes': 1514, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.392693', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57757', 'protocol': 'TCP', 'packet_length': '124', 'protocol_type': np.int64(1), 'src_bytes': 124, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.398231', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57757', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.402760', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57757', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.411344', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57757', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1366', 'protocol_type': np.int64(1), 'src_bytes': 1366, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.416862', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57757', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.426107', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57757', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1306', 'protocol_type': np.int64(1), 'src_bytes': 1306, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.431837', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57758', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.437299', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57758', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.444634', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57757', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.450681', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57758', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.455351', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57760', 'protocol': 'TCP', 'packet_length': '1404', 'protocol_type': np.int64(1), 'src_bytes': 1404, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.461579', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57760', 'protocol': 'TCP', 'packet_length': '1514', 'protocol_type': np.int64(1), 'src_bytes': 1514, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.467038', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57760', 'protocol': 'TCP', 'packet_length': '122', 'protocol_type': np.int64(1), 'src_bytes': 122, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.472812', 'src_ip': '35.186.224.35', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '53806', 'protocol': 'TCP', 'packet_length': '94', 'protocol_type': np.int64(1), 'src_bytes': 94, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.478333', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57757', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.482815', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57757', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.489632', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57757', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.495636', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57759', 'protocol': 'TCP', 'packet_length': '1514', 'protocol_type': np.int64(1), 'src_bytes': 1514, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.501201', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57759', 'protocol': 'TCP', 'packet_length': '1476', 'protocol_type': np.int64(1), 'src_bytes': 1476, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.509361', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57756', 'protocol': 'TCP', 'packet_length': '1514', 'protocol_type': np.int64(1), 'src_bytes': 1514, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.519323', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57756', 'protocol': 'TCP', 'packet_length': '1275', 'protocol_type': np.int64(1), 'src_bytes': 1275, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.527881', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57757', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.532872', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57756', 'protocol': 'TCP', 'packet_length': '279', 'protocol_type': np.int64(1), 'src_bytes': 279, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.536851', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57760', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.542424', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57759', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.548188', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57756', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.553218', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57760', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.559779', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57760', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1365', 'protocol_type': np.int64(1), 'src_bytes': 1365, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.568207', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57760', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1038', 'protocol_type': np.int64(1), 'src_bytes': 1038, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.575224', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57760', 'protocol': 'TCP', 'packet_length': '1404', 'protocol_type': np.int64(1), 'src_bytes': 1404, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.580865', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57760', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '66', 'protocol_type': np.int64(1), 'src_bytes': 66, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.584320', 'src_ip': '192.168.43.11', 'dst_ip': '35.186.224.35', 'src_port': '53806', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.591267', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57757', 'protocol': 'TCP', 'packet_length': '66', 'protocol_type': np.int64(1), 'src_bytes': 66, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.597773', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57760', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.601803', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57760', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.607484', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57760', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.612530', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '1404', 'protocol_type': np.int64(1), 'src_bytes': 1404, 'dst_bytes': 0} | Predicted label: 11
